file_name,title,display_id,upload_date,view_count,like_count,dislike_count,average_rating,creator,artist
Viva La Revolution- The Adicts-vvWEKhGU6X4.mp3,Viva La Revolution- The Adicts,vvWEKhGU6X4,20080830,3217584,18767,519,4.892357349,The Adicts,The Adicts
Quiet Riot - Cum On Feel The Noize Live! In The 21st Century (Key Club Sunset Blvd)-_8a20cycdyw.mp3,Quiet Riot - Cum On Feel The Noize Live! In The 21st Century (Key Club Sunset Blvd),_8a20cycdyw,20110928,272102,1469,60,4.843034744,,
Danger Danger - Don't Walk Away lyrics-6pLnsUbWork.mp3,Danger Danger - Don't Walk Away lyrics,6pLnsUbWork,20110209,174387,911,21,4.909871101,Danger Danger,Danger Danger
Saxon - Princess of the Night--49noOAFsG8.mp3,Saxon - Princess of the Night,-49noOAFsG8,20071128,6215492,29076,669,4.910095692,Saxon,Saxon
Burzum - Dunkelheit-DPyOhP1GTRQ.mp3,Burzum - Dunkelheit,DPyOhP1GTRQ,20080201,9232123,68846,2617,4.853433609,Burzum,Burzum
Darkthrone-Quintessence-sxXwjdgqviY.mp3,Darkthrone-Quintessence,sxXwjdgqviY,20120402,619,8,0,5,Darkthrone,Darkthrone
Girlschool - Race With The Devil-w8eb4zw5gfg.mp3,Girlschool - Race With The Devil,w8eb4zw5gfg,20081123,373145,2659,36,4.946567535,Girlschool,Girlschool
DORO - All For Metal (OFFICIAL VIDEO)-9kLxaI7ac14.mp3,DORO - All For Metal (OFFICIAL VIDEO),9kLxaI7ac14,20180608,390067,6668,554,4.694007397,,
Cinderella - Nobody's Fool-MCOrtJMQmVs.mp3,Cinderella - Nobody's Fool,MCOrtJMQmVs,20091006,48874557,187203,8950,4.816990852,,
Kalmah  - Heroes To Us-rRsdU-kh_pw.mp3,Kalmah  - Heroes To Us,rRsdU-kh_pw,20070527,1595549,9072,142,4.938354492,Kalmah,Kalmah
Faster Pussycat - House Of Pain-vJa45DoqDzI.mp3,Faster Pussycat - House Of Pain,vJa45DoqDzI,20111030,21208,195,6,4.880597115,Faster Pussycat,Faster Pussycat
Accept   Balls to the Wall live Wacken Open Air 2014 HQ-3J6xj_TnU-4.mp3,Accept   Balls to the Wall live Wacken Open Air 2014 HQ,3J6xj_TnU-4,20140823,62790,381,13,4.868020535,,
White Lion - When The Children Cry [HD]-3-0E2oFhPwQ.mp3,White Lion - When The Children Cry [HD],3-0E2oFhPwQ,20150601,5552184,40020,1310,4.873282909,White Lion,White Lion
Dropkick Murphys - I'm Shipping Up To Boston ..with lyrics-NsxcZol_FEE.mp3,Dropkick Murphys - I'm Shipping Up To Boston ..with lyrics,NsxcZol_FEE,20090906,4020924,18098,589,4.873922825,Dropkick Murphys,Dropkick Murphys
Diamond Head - Am I Evil-TVid_fLzN5g.mp3,Diamond Head - Am I Evil,TVid_fLzN5g,20130314,2219116,21208,456,4.915882587,Diamond Head,Diamond Head
Anvil - Metal on Metal-1qSEwYaSlWk.mp3,Anvil - Metal on Metal,1qSEwYaSlWk,20150813,152876,1493,42,4.890553951,Anvil,Anvil
Winger - Seventeen-GlN3oEjMpUQ.mp3,Winger - Seventeen,GlN3oEjMpUQ,20090311,7952869,32511,1626,4.809473515,,
Eternal Tears of Sorrow - Prophetian - A virgin and a whore-RW_3sD2xBFg.mp3,Eternal Tears of Sorrow - Prophetian - A virgin and a whore,RW_3sD2xBFg,20080122,18211,116,2,4.932203293,Eternal Tears Of Sorrow,Eternal Tears Of Sorrow
Agent Orange - Bloodstains(Origional Version)-vx9IwHoQKBM.mp3,Agent Orange - Bloodstains(Origional Version),vx9IwHoQKBM,20090407,80812,816,9,4.956363678,Agent Orange,Agent Orange
Great White - Once Bitten Twice Shy-Bz61YQWZuYU.mp3,Great White - Once Bitten Twice Shy,Bz61YQWZuYU,20090311,14601841,80616,4165,4.802740097,Great White,Great White
Tesla - Modern Day Cowboy-IrmnvafcAjw.mp3,Tesla - Modern Day Cowboy,IrmnvafcAjw,20120216,39242,381,9,4.907692432,Tesla,Tesla
Steel Panther - Gloryhole (Explicit)-diYS8jyOcFc.mp3,Steel Panther - Gloryhole (Explicit),diYS8jyOcFc,20140409,7627216,45687,3344,4.727415562,Steel Panther,Steel Panther
Joan Baez - Diamonds and Rust (original)-2MSwBM_CbyY.mp3,Joan Baez - Diamonds and Rust (original),2MSwBM_CbyY,20101015,2613164,16442,318,4.924105167,Joan Baez,Joan Baez
This Land is Your Land - Woody Guthrie-1my1jn6QHzE.mp3,This Land is Your Land - Woody Guthrie,1my1jn6QHzE,20090803,131067,715,14,4.923182487,,
Generation X   Dancing With Myself-DfH9rwS47Gg.mp3,Generation X   Dancing With Myself,DfH9rwS47Gg,20121224,1352,9,0,5,Billy Idol,Billy Idol
Bad English - When I See You Smile (Lyrics)-AYsYsc0r6l4.mp3,Bad English - When I See You Smile (Lyrics),AYsYsc0r6l4,20110109,4723306,16495,625,4.854150772,Bad English,Bad English
"Impellitteri - ""Run For Your Life"" (Official Audio)-do3Z4TxrYpA.mp3","Impellitteri - ""Run For Your Life"" (Official Audio)",do3Z4TxrYpA,20180718,58590,1635,38,4.909145355,,
Johnny Thunders - You Can't Put Your Arms Around a Memory (1978)-TknY89kECq0.mp3,Johnny Thunders - You Can't Put Your Arms Around a Memory (1978),TknY89kECq0,20110416,942892,6788,100,4.94192791,Johnny Thunders,Johnny Thunders
The Psychedelic Furs - Love My Way [1982]-Zb4JY2mr-_Y.mp3,The Psychedelic Furs - Love My Way [1982],Zb4JY2mr-_Y,20100312,3317178,19759,524,4.896763802,The Psychedelic Furs,The Psychedelic Furs
Fashion - Love Shadow-0ocgkKB43xs.mp3,Fashion - Love Shadow,0ocgkKB43xs,20090701,95606,632,17,4.895223618,Fashion,Fashion
Wire - Mannequin-oEJSe8vutnM.mp3,Wire - Mannequin,oEJSe8vutnM,20080714,538153,3312,47,4.944030762,Wire,Wire
Magazine - Shot by both sides-KGbTaj5-Gu0.mp3,Magazine - Shot by both sides,KGbTaj5-Gu0,20130317,40752,440,5,4.95505619,,
O.S.T.R. & World of Tanks feat. ?ywio?ak - Polska si?a-Kh9UC-GOwHA.mp3,O.S.T.R. & World of Tanks feat. ?ywio?ak - Polska si?a,Kh9UC-GOwHA,20180829,4951152,73255,3689,4.806751728,,
Pid?ama Porno - Ezoteryczny Pozna?-3WYBq3TYokA.mp3,Pid?ama Porno - Ezoteryczny Pozna?,3WYBq3TYokA,20140421,805371,2484,199,4.703317165,,
Symphony X - Sea of lies - live-vEJvu74pSOQ.mp3,Symphony X - Sea of lies - live,vEJvu74pSOQ,20111030,982,9,0,5,,
ALESTORM - Drink (Official Video) | Napalm Records-f55CqLc6IR0.mp3,ALESTORM - Drink (Official Video) | Napalm Records,f55CqLc6IR0,20140612,24627238,164047,4788,4.886079311,,
Star One - Earth That Was-JX5t8iy9FfY.mp3,Star One - Earth That Was,JX5t8iy9FfY,20100923,85553,414,11,4.896470547,Arjen Anthony Lucassen's Star One,Arjen Anthony Lucassen's Star One
Last Night Together With My Friends-LniNwe-anxM.mp3,Last Night Together With My Friends,LniNwe-anxM,20141108,6,0,0,0,,
Cradle Of Filth - Nymphetamine Fix [OFFICIAL VIDEO]-6dW6aNAZGTM.mp3,Cradle Of Filth - Nymphetamine Fix [OFFICIAL VIDEO],6dW6aNAZGTM,20060901,47203855,248855,9414,4.85394001,Cradle Of Filth,Cradle Of Filth
HAMMERFALL - Hearts On Fire (OFFICIAL MUSIC VIDEO)-htKY2oD85rs.mp3,HAMMERFALL - Hearts On Fire (OFFICIAL MUSIC VIDEO),htKY2oD85rs,20080513,16499468,72152,1869,4.899035931,,
Massacration - Metal is the Law-TcBYBukjkBY.mp3,Massacration - Metal is the Law,TcBYBukjkBY,20100929,4174786,51239,974,4.925382614,Massacration,Massacration
The Bellrays - Black Lightining-wsk5dLMO9-8.mp3,The Bellrays - Black Lightining,wsk5dLMO9-8,20101208,116326,501,3,4.976190567,Bell Rays,Bell Rays
The Word Alive - Why Am I Like This? (Official Music Video)-EZgheqiPBr4.mp3,The Word Alive - Why Am I Like This? (Official Music Video),EZgheqiPBr4,20180420,476338,12026,322,4.895860195,The Word Alive,The Word Alive
Ludacris - My Chick Bad ft. Nicki Minaj-JqHliQijgvA.mp3,Ludacris - My Chick Bad ft. Nicki Minaj,JqHliQijgvA,20100225,115744315,458760,27509,4.773416042,Ludacris,Ludacris
The Birthday Party - Release The Bats [SFPS020]--8i7kljffBs.mp3,The Birthday Party - Release The Bats [SFPS020],-8i7kljffBs,20161129,178,5,0,5,,
Gang of Four - Damaged Goods (EMI Version)-byCqOvRMOvo.mp3,Gang of Four - Damaged Goods (EMI Version),byCqOvRMOvo,20110404,913790,7944,130,4.935595512,Gang Of Four,Gang Of Four
Basshunter   Boten Anna radio edit-GlUssVkv_xs.mp3,Basshunter   Boten Anna radio edit,GlUssVkv_xs,20111119,747,3,0,5,Basshunter,Basshunter
Bring Me The Horizon - MANTRA (Official Video)-VAXg78MKJcM.mp3,Bring Me The Horizon - MANTRA (Official Video),VAXg78MKJcM,20180824,7193025,246512,9906,4.844443321,Bring Me The Horizon,Bring Me The Horizon
A Day To Remember - If it means a lot to you LYRICS-21YJcWdiNfI.mp3,A Day To Remember - If it means a lot to you LYRICS,21YJcWdiNfI,20091202,56575889,303303,9466,4.878687859,A Day To Remember,A Day To Remember
LeATHERMOUTH - Fifth Period Massacre-ChoCa1p2jPY.mp3,LeATHERMOUTH - Fifth Period Massacre,ChoCa1p2jPY,20090216,60136,620,6,4.961661339,Leathermouth,Leathermouth
Akeboshi - Wind (Lyrics)-DN456_W1qnk.mp3,Akeboshi - Wind (Lyrics),DN456_W1qnk,20121020,347608,3317,42,4.949985027,Akeboshi,Akeboshi
Naked As We Came w/ Lyrics-F9CUO8lfNjI.mp3,Naked As We Came w/ Lyrics,F9CUO8lfNjI,20101217,63049,633,6,4.962441444,Iron & Wine,Iron & Wine
Me First and the Gimme Gimmes - Straight Up-U1Ctb-zP_lk.mp3,Me First and the Gimme Gimmes - Straight Up,U1Ctb-zP_lk,20140510,62315,161,3,4.926829338,Me First and the Gimme Gimmes,Me First and the Gimme Gimmes
Hey Monday-Homecoming w/lyrics-fem1-4k3N3A.mp3,Hey Monday-Homecoming w/lyrics,fem1-4k3N3A,20081018,74694,306,10,4.873417854,Hey Monday,Hey Monday
"As I Lay Dying - ""My Own Grave""-Q0wbyQRRQJA.mp3","As I Lay Dying - ""My Own Grave""",Q0wbyQRRQJA,20180607,4782127,81142,2529,4.877098084,As I Lay Dying,As I Lay Dying
millencolin - no cigar-5_Ta0oXRtxo.mp3,millencolin - no cigar,5_Ta0oXRtxo,20061116,6125841,16393,486,4.884827137,Millencolin,Millencolin
Hibria - Tiger Punch (Blinded By Tokyo)-ChT402eyK0A.mp3,Hibria - Tiger Punch (Blinded By Tokyo),ChT402eyK0A,20120621,60208,359,4,4.95592308,????,????
Bipolar Baby!- Forever The Sickest Kids-3bVUVkLVlFQ.mp3,Bipolar Baby!- Forever The Sickest Kids,3bVUVkLVlFQ,20110227,16347,156,5,4.875776291,,
Sum 41 - Fatlip-CMX2lPum_pg.mp3,Sum 41 - Fatlip,CMX2lPum_pg,20090616,84828195,353316,13442,4.852659702,Sum 41,Sum 41
ASKING ALEXANDRIA - Alone In A Room-Dl2rvid9vHs.mp3,ASKING ALEXANDRIA - Alone In A Room,Dl2rvid9vHs,20171214,3391862,32750,864,4.897185802,Asking Alexandria,Asking Alexandria
We The Kings - Check Yes Juliet-5CUyWJ7UINM.mp3,We The Kings - Check Yes Juliet,5CUyWJ7UINM,20100921,20024711,166795,2908,4.931481838,We the Kings,We the Kings
Cute Is What We Aim For: The Curse Of Curves [OFFICIAL VIDEO]-UAQcNo9yWbM.mp3,Cute Is What We Aim For: The Curse Of Curves [OFFICIAL VIDEO],UAQcNo9yWbM,20070226,20910405,79209,4583,4.781219959,Cute Is What We Aim For,Cute Is What We Aim For
Sonata Arctica - FullMoon-cfI8o_hzaDk.mp3,Sonata Arctica - FullMoon,cfI8o_hzaDk,20080317,2832608,13232,262,4.922335625,Sonata Arctica,Sonata Arctica
Raimundos - mulher de fases-8U372l8GFcE.mp3,Raimundos - mulher de fases,8U372l8GFcE,20070711,26048410,152640,5902,4.851151466,Raimundos,Raimundos
"Ti? ""A Noite"" - Clipe Oficial-1Ngn3fZIK2E.mp3","Ti? ""A Noite"" - Clipe Oficial",1Ngn3fZIK2E,20141213,100905338,677788,22389,4.872121334,Ti?,Ti?
Blessthefall - Cutthroat-fAusXZwek-4.mp3,Blessthefall - Cutthroat,fAusXZwek-4,20180316,848707,13125,292,4.912946224,blessthefall,blessthefall
Trivium - The Heart From Your Hate [OFFICIAL VIDEO]-Fwr1Z7uyXz4.mp3,Trivium - The Heart From Your Hate [OFFICIAL VIDEO],Fwr1Z7uyXz4,20170824,13090166,104955,3861,4.857328892,Trivium,Trivium
finley diventerai una star-_03xumotrPA.mp3,finley diventerai una star,_03xumotrPA,20090702,163834,260,77,4.086053371,,
Angel With A Shotgun Unofficial Lyrics video-qvFpnM1gDQY.mp3,Angel With A Shotgun Unofficial Lyrics video,qvFpnM1gDQY,20111112,7692473,88012,1192,4.946549416,The Cab,The Cab
"Walls Of Jericho ""A Trigger Full Of Promises""-LFvoS9V-7ys.mp3","Walls Of Jericho ""A Trigger Full Of Promises""",LFvoS9V-7ys,20060803,3068416,10223,523,4.805323124,,
"MxPx - ""Let's Ride""-a4HURRgdEI8.mp3","MxPx - ""Let's Ride""",a4HURRgdEI8,20180630,651721,10818,288,4.896573544,,
Forgotten Boys - 5 Mentiras-GlW_mvRXGtk.mp3,Forgotten Boys - 5 Mentiras,GlW_mvRXGtk,20120308,12687,75,0,5,Forgotten Boys,Forgotten Boys
Ratos De Por?o   'Beber At? Morrer' 1992) Official Culto do Vinil-3mwCkBkr2AI.mp3,Ratos De Por?o   'Beber At? Morrer' 1992) Official Culto do Vinil,3mwCkBkr2AI,20130809,39550,450,4,4.964757919,,
Cueio Lim?o Quem Matou O Bozo?-WQEV3y_NalY.mp3,Cueio Lim?o Quem Matou O Bozo?,WQEV3y_NalY,20070618,877553,2369,97,4.84265995,Cueio Lim?o,Cueio Lim?o
Pouca Vogal - Girass?is (Ao vivo em Porto Alegre - DVD)-iXPKphmHOpA.mp3,Pouca Vogal - Girass?is (Ao vivo em Porto Alegre - DVD),iXPKphmHOpA,20120328,63484,425,2,4.981264591,Pouca Vogal,Pouca Vogal
The Summer Set - Figure Me Out (Official Music Video)-LFbwDtQxd0U.mp3,The Summer Set - Figure Me Out (Official Music Video),LFbwDtQxd0U,20160121,1176829,20229,330,4.935794353,The Summer Set,The Summer Set
Red Car Wire - Affinity-13KMGLhJYWY.mp3,Red Car Wire - Affinity,13KMGLhJYWY,20090322,28241,213,4,4.926267147,Red Car Wire,Red Car Wire
Envy on the coast - Artist And Repertoire-ezgbztZovFA.mp3,Envy on the coast - Artist And Repertoire,ezgbztZovFA,20100423,61499,255,15,4.777777672,Envy On The Coast,Envy On The Coast
Mushroomhead - Sun Doesn't Rise-kOaqcfTZgno.mp3,Mushroomhead - Sun Doesn't Rise,kOaqcfTZgno,20090616,10242638,55086,1772,4.875382423,Mushroomhead,Mushroomhead
Sing It Loud - Come Around-HPDnfQSl1gE.mp3,Sing It Loud - Come Around,HPDnfQSl1gE,20090622,261529,1441,45,4.878869534,Sing It Loud,Sing It Loud
MARDUK - Werwolf - (HQ sound live)-rQ-sN0IM1Cs.mp3,MARDUK - Werwolf - (HQ sound live),rQ-sN0IM1Cs,20180515,7983,132,1,4.969924927,,
"Dead Congregation ""Only Ashes Remain""-oEDoGsRKGsI.mp3","Dead Congregation ""Only Ashes Remain""",oEDoGsRKGsI,20140716,22377,267,5,4.926470757,Dead Congregation,Dead Congregation
Theatre of Tragedy - Venus-NOQS--sF9xY.mp3,Theatre of Tragedy - Venus,NOQS--sF9xY,20091010,452331,3705,61,4.935209751,Theatre Of Tragedy,Theatre Of Tragedy
"Velvet Cacoon ""Laudanum""-VzZzCp75o_E.mp3","Velvet Cacoon ""Laudanum""",VzZzCp75o_E,20101014,13332,156,5,4.875776291,,
AFI - Miss Murder (Long Version)-YU4hhNKsPog.mp3,AFI - Miss Murder (Long Version),YU4hhNKsPog,20090616,15021342,116895,3599,4.879691124,AFI,AFI
36 Crazyfists - Bloodwork [OFFICIAL VIDEO]-aLVsdIE832c.mp3,36 Crazyfists - Bloodwork [OFFICIAL VIDEO],aLVsdIE832c,20091026,2044219,8926,227,4.900797367,36 Crazyfists,36 Crazyfists
Long Way Down-Haste The Day-MbNTBCL5veU.mp3,Long Way Down-Haste The Day,MbNTBCL5veU,20081222,49758,304,9,4.884984016,Haste The Day,Haste The Day
Flobots - Handlebars-HLUX0y4EptA.mp3,Flobots - Handlebars,HLUX0y4EptA,20091129,43563754,402519,20073,4.80951643,Flobots,Flobots
Neurosis - Belief [HQ] [Times of Grace]-sJeZ0XkqbkU.mp3,Neurosis - Belief [HQ] [Times of Grace],sJeZ0XkqbkU,20150402,7143,39,0,5,Neurosis,Neurosis
Stigmata - ???????? (September)-2SAGSWKiBpY.mp3,Stigmata - ???????? (September),2SAGSWKiBpY,20071010,857675,6623,322,4.81454277,STIGMATA,STIGMATA
The Streets - Fit But You Know It (Official Video)-MEIRNj0EmH0.mp3,The Streets - Fit But You Know It (Official Video),MEIRNj0EmH0,20180501,336422,3066,73,4.9069767,The Streets,The Streets
Roadrunner United - The End-rVMwJVXO8yY.mp3,Roadrunner United - The End,rVMwJVXO8yY,20080615,201866,1254,26,4.918749809,Roadrunner United,Roadrunner United
Rashamba - ????? ? ??????? [HD]-Dfet4fWAAas.mp3,Rashamba - ????? ? ??????? [HD],Dfet4fWAAas,20110730,17340,157,13,4.694117546,,
"AMENRA ""A Solitary Reign"" (official videoclip)-CD7bxyzFbC4.mp3","AMENRA ""A Solitary Reign"" (official videoclip)",CD7bxyzFbC4,20171113,200528,3463,57,4.935227394,Amenra,Amenra
Falling Slowly - Glen Hansard and Marketa Irglova (Once)-FkFB8f8bzbY.mp3,Falling Slowly - Glen Hansard and Marketa Irglova (Once),FkFB8f8bzbY,20080229,15386123,84829,1391,4.935503483,Glen Hansard & Marketa Irglova,Glen Hansard & Marketa Irglova
Stand By Your Man-4HX_2I-CRyg.mp3,Stand By Your Man,4HX_2I-CRyg,20141105,6716,24,1,4.840000153,,
Southern Nights-rkRYLQ-hLyc.mp3,Southern Nights,rkRYLQ-hLyc,20160823,25433,335,13,4.850574493,,
Rage Against The Machine  -  Killing In The Name  -  1993-8de2W3rtZsA.mp3,Rage Against The Machine  -  Killing In The Name  -  1993,8de2W3rtZsA,20071013,26625112,130378,3205,4.904084206,Rage Against The Machine,Rage Against The Machine
TREAD - MAKE IT REAL-BxxjZhknFkI.mp3,TREAD - MAKE IT REAL,BxxjZhknFkI,20090411,10939,63,2,4.876923084,Tread,Tread
"Saidian - ""Out of the shadows"" + Lyrics HD-Os5tiLBruZQ.mp3","Saidian - ""Out of the shadows"" + Lyrics HD",Os5tiLBruZQ,20130522,2829,40,1,4.902439117,Saidian,Saidian
Ambeon - Cold Metal-MGaCNiqBixA.mp3,Ambeon - Cold Metal,MGaCNiqBixA,20100809,44083,429,4,4.963048458,,
Ensiferum - In My Sword I Trust-UiUvcfSjHQs.mp3,Ensiferum - In My Sword I Trust,UiUvcfSjHQs,20120830,178029,1315,22,4.934181213,Ensiferum,Ensiferum
Angra - Carry On - WITH LYRICS-ytotGK6YQ40.mp3,Angra - Carry On - WITH LYRICS,ytotGK6YQ40,20100301,2356377,14527,638,4.831717968,,
Norther - Frozen Angel-cOB5pkbQLZ0.mp3,Norther - Frozen Angel,cOB5pkbQLZ0,20061220,1893433,7646,180,4.907999039,Norther,Norther
INSOMNIUM - While We Sleep (OFFICIAL VIDEO)-vBZ5SLJmfdw.mp3,INSOMNIUM - While We Sleep (OFFICIAL VIDEO),vBZ5SLJmfdw,20140408,6445796,61970,1168,4.926026821,Insomnium,Insomnium
JAMES LABRIE - Agony (OFFICIAL ALBUM TRACK)-AqOHNPdh1Pw.mp3,JAMES LABRIE - Agony (OFFICIAL ALBUM TRACK),AqOHNPdh1Pw,20130620,344723,3245,76,4.908461094,James LaBrie,James LaBrie
Crossfade - Cold (Lyrics)-M37BKrepFcw.mp3,Crossfade - Cold (Lyrics),M37BKrepFcw,20081007,776784,5696,193,4.868907928,Crossfade,Crossfade
Noize MC ? ????? ?? ????? (????????!)-3-SXMJKVXPM.mp3,Noize MC ? ????? ?? ????? (????????!),3-SXMJKVXPM,20180907,381089,20811,2790,4.524555206,,
jane air - ???????-k-PlOqvDqs4.mp3,jane air - ???????,k-PlOqvDqs4,20110916,32655,195,7,4.861386299,,
[AMATORY] - ???? ?? ????-jLJZfcdE_qc.mp3,[AMATORY] - ???? ?? ????,jLJZfcdE_qc,20090307,2531619,16845,794,4.819944382,[AMATORY],[AMATORY]
Evergreen Terrace - Chaney Can't Quite Riff Like Helmet's Page Hamilton (Lyrics)-dhuyUFjRbes.mp3,Evergreen Terrace - Chaney Can't Quite Riff Like Helmet's Page Hamilton (Lyrics),dhuyUFjRbes,20140310,2245,12,0,5,Evergreen Terrace,Evergreen Terrace
Biohazard - Punishment [OFFICIAL VIDEO]-9n-XnSoAneU.mp3,Biohazard - Punishment [OFFICIAL VIDEO],9n-XnSoAneU,20091026,3194589,16682,563,4.869411469,Biohazard,Biohazard
Novembre - Australis-x83Cz9d7ZLM.mp3,Novembre - Australis,x83Cz9d7ZLM,20160510,9728,157,0,5,Novembre,Novembre
Unwritten Law  - The Celebration Song-oliApB4QolA.mp3,Unwritten Law  - The Celebration Song,oliApB4QolA,20110224,510518,5571,54,4.961599827,Unwritten Law,Unwritten Law
??????? - ? ???????? (????)-QXDRPtufEbA.mp3,??????? - ? ???????? (????),QXDRPtufEbA,20110328,43916095,157327,14190,4.66814661,Kipelov,Kipelov
?????? ? ??? - ??????-lLiD0WRwGGA.mp3,?????? ? ??? - ??????,lLiD0WRwGGA,20090603,7437241,24102,2124,4.677216053,,
IN THIS MOMENT - Whore (OFFICIAL VIDEO)-GurkREc-q4I.mp3,IN THIS MOMENT - Whore (OFFICIAL VIDEO),GurkREc-q4I,20131209,49103789,336467,19332,4.781694889,In This Moment,In This Moment
Black Tide - Warriors Of Time-C9mo7rFWLbY.mp3,Black Tide - Warriors Of Time,C9mo7rFWLbY,20091125,1792061,12307,243,4.922549725,Black Tide,Black Tide
8MM - Give It Up-v80A5H43Cqc.mp3,8MM - Give It Up,v80A5H43Cqc,20100528,37299,330,10,4.882352829,,
"Neaera - Spearheading the Spawn live at Zvera Fest, 2009-GUzBQAuB7Jo.mp3","Neaera - Spearheading the Spawn live at Zvera Fest, 2009",GUzBQAuB7Jo,20100223,4478,30,0,5,,
Blue Foundation - Eyes On Fire (Official Music Video)-LAxCqlU-OAo.mp3,Blue Foundation - Eyes On Fire (Official Music Video),LAxCqlU-OAo,20090120,3076995,44826,655,4.942384243,Blue Foundation,Blue Foundation
BURNT FUR - Radiate - Live - 05.27.09 RAMROD Boston MA-HWbVblKXKEA.mp3,BURNT FUR - Radiate - Live - 05.27.09 RAMROD Boston MA,HWbVblKXKEA,20090530,298,7,1,4.5,,
AI Finale - Jason Castro - Hallelujah - High Quality-DExAyYYSKeg.mp3,AI Finale - Jason Castro - Hallelujah - High Quality,DExAyYYSKeg,20080607,298508,1156,28,4.905405521,,
The Distillers - Drain the Blood [HD]-nFuP9FXLF8Q.mp3,The Distillers - Drain the Blood [HD],nFuP9FXLF8Q,20121013,3173567,27094,671,4.903331757,The Distillers,The Distillers
"Lil Wayne, Wiz Khalifa & Imagine Dragons w/ Logic & Ty Dolla $ign ft X Ambassadors - Sucker for Pain--59jGD4WrmE.mp3","Lil Wayne, Wiz Khalifa & Imagine Dragons w/ Logic & Ty Dolla $ign ft X Ambassadors - Sucker for Pain",-59jGD4WrmE,20160624,553746262,3867917,148948,4.85140276,Imagine Dragons,Imagine Dragons
Hollywood Undead - Undead-qgkx8qPUOy0.mp3,Hollywood Undead - Undead,qgkx8qPUOy0,20091225,11670381,77356,2738,4.863260746,Hollywood Undead,Hollywood Undead
SR-71 - Right Now-EQ8EksTQH4c.mp3,SR-71 - Right Now,EQ8EksTQH4c,20091025,2176547,7114,210,4.885308743,SR-71,SR-71
TIMBALAND & MAGOO - 02 DROP FEAT FATMAN SCOOP-uaoy-kdDWeQ.mp3,TIMBALAND & MAGOO - 02 DROP FEAT FATMAN SCOOP,uaoy-kdDWeQ,20090115,207892,1113,46,4.841242313,Timbaland and Magoo,Timbaland and Magoo
Cartel - Honestly live-S3k5jRPiZDI.mp3,Cartel - Honestly live,S3k5jRPiZDI,20100813,98874,454,6,4.947825909,,
(hed) P.E. Bartender Remix-jwTZqkC2_Vo.mp3,(hed) P.E. Bartender Remix,jwTZqkC2_Vo,20111021,7054,81,2,4.903614521,,
John Legend - All of Me (Edited Video)-450p7goxZqg.mp3,John Legend - All of Me (Edited Video),450p7goxZqg,20131002,1357730683,6640305,216369,4.873540878,John Legend,John Legend
Emperor - I Am the Black Wizards-YgQRRI9goFg.mp3,Emperor - I Am the Black Wizards,YgQRRI9goFg,20080915,1778943,12779,284,4.913036823,Emperor,Emperor
"Pain of Salvation - Meaningless, Live in New York-gkBPv64iZDk.mp3","Pain of Salvation - Meaningless, Live in New York",gkBPv64iZDk,20170226,21051,309,3,4.961538315,,
Bleed- Meshuggah (Full Version HD)-U4GXNzom6ik.mp3,Bleed- Meshuggah (Full Version HD),U4GXNzom6ik,20100902,2102037,10911,481,4.831109524,Meshuggah,Meshuggah
Strapping Young Lad - Love?-hPJOpE6J95U.mp3,Strapping Young Lad - Love?,hPJOpE6J95U,20120221,155955,1215,26,4.916196823,Strapping Young Lad,Strapping Young Lad
Dornenreich - Dem Wind geboren-rMF7Rjn2-lQ.mp3,Dornenreich - Dem Wind geboren,rMF7Rjn2-lQ,20110806,7890,97,0,5,,
Bathory - A Fine Day to Die(lyrics)-FmvGvwGivAw.mp3,Bathory - A Fine Day to Die(lyrics),FmvGvwGivAw,20121017,30883,530,6,4.955224037,Bathory,Bathory
TEXTURES - New Horizons (OFFICIAL TRACK & LYRICS)-su0q0u4Yup0.mp3,TEXTURES - New Horizons (OFFICIAL TRACK & LYRICS),su0q0u4Yup0,20151113,353826,4620,128,4.892165184,,
Primordial - Empire Falls-pxPSygSH2v0.mp3,Primordial - Empire Falls,pxPSygSH2v0,20130519,194660,1602,21,4.948244095,Primordial,Primordial
enslaved - havenless-sWyfnp-ghaE.mp3,enslaved - havenless,sWyfnp-ghaE,20070822,1034111,7013,128,4.928301334,Enslaved,Enslaved
DIMMU BORGIR - Interdimensional Summit (OFFICIAL MUSIC VIDEO)-P7vg7ir8jyc.mp3,DIMMU BORGIR - Interdimensional Summit (OFFICIAL MUSIC VIDEO),P7vg7ir8jyc,20180223,3144039,39391,4926,4.552614212,Dimmu Borgir,Dimmu Borgir
Virgin Prunes - Baby Turns Blue-IimsciWwHHk.mp3,Virgin Prunes - Baby Turns Blue,IimsciWwHHk,20080713,489581,3650,65,4.930013657,Virgin Prunes,Virgin Prunes
Moby - Porcelain-13EifDb4GYs.mp3,Moby - Porcelain,13EifDb4GYs,20090305,28145609,141855,3054,4.915734768,Moby,Moby
Kosheen - Catch-McjmZUyhwkE.mp3,Kosheen - Catch,McjmZUyhwkE,20150126,6022893,37703,1128,4.881760597,Kosheen,Kosheen
Mary J. Blige - Family Affair-znlFu_lemsU.mp3,Mary J. Blige - Family Affair,znlFu_lemsU,20090616,106112302,441570,17398,4.847496033,Mary J. Blige,Mary J. Blige
